1000.0 1.224e-05 6.319e-06
1001.0 1.27723947469e-05 6.59287521017e-06
1002.0 1.3286843336e-05 6.8576037096e-06
1003.0 1.37750026517e-05 7.10887772394e-06
1004.0 1.42285295783e-05 7.34238947885e-06
1005.0 1.4639081e-05 7.5538312e-06
1006.0 1.49983138012e-05 7.73889511305e-06
1007.0 1.52978848663e-05 7.89327344366e-06
1008.0 1.55294510794e-05 8.01265841748e-06
1009.0 1.56846693249e-05 8.09274226019e-06
1010.0 1.57551964872e-05 8.12921719745e-06
1011.0 1.57326894505e-05 8.1177754549e-06
1012.0 1.56088050991e-05 8.05410925823e-06
1013.0 1.53752003173e-05 7.93391083308e-06
1014.0 1.50235319895e-05 7.75287240511e-06
1015.0 1.4545457e-05 7.5066862e-06
1016.0 1.3939210909e-05 7.19443698855e-06
1017.0 1.32293439805e-05 6.82877972216e-06
1018.0 1.24469851545e-05 6.42576189739e-06
1019.0 1.1623263371e-05 6.0014310108e-06
1020.0 1.07893075699e-05 5.57183455894e-06
1021.0 9.97624669121e-06 5.15302003836e-06
1022.0 9.21520967491e-06 4.76103494563e-06
1023.0 8.53732546097e-06 4.41192677728e-06
1024.0 7.97372298934e-06 4.12174302989e-06
1025.0 7.5555312e-06 3.9065312e-06
1026.0 7.30677277729e-06 3.77867212906e-06
1027.0 7.22304538305e-06 3.73588003811e-06
1028.0 7.29284042349e-06 3.77220249305e-06
1029.0 7.50464930484e-06 3.8816870598e-06
1030.0 7.84696343331e-06 4.0583813043e-06
1031.0 8.30827421512e-06 4.29633279245e-06
1032.0 8.87707305647e-06 4.58958909017e-06
1033.0 9.54185136359e-06 4.93219776339e-06
1034.0 1.02911005427e-05 5.31820637803e-06
1035.0 1.1113312e-05 5.7416625e-06
1036.0 1.19956765785e-05 6.1959523111e-06
1037.0 1.29201828681e-05 6.67181645662e-06
1038.0 1.38675188957e-05 7.15933419772e-06
1039.0 1.48183726881e-05 7.64858479559e-06
1040.0 1.57534322719e-05 8.12964751137e-06
1041.0 1.66533856739e-05 8.59260160625e-06
1042.0 1.7498920921e-05 9.02752634138e-06
1043.0 1.82707260399e-05 9.42450097794e-06
1044.0 1.89494890573e-05 9.77360477709e-06
1045.0 1.9515898e-05 1.0064917e-05
1046.0 1.99550937076e-05 1.02908043078e-05
1047.0 2.02700282708e-05 1.04527829618e-05
1048.0 2.04681065931e-05 1.05546566232e-05
1049.0 2.05567335781e-05 1.06002289531e-05
1050.0 2.05433141292e-05 1.05933036127e-05
1051.0 2.043525315e-05 1.05376842634e-05
1052.0 2.02399555439e-05 1.04371745662e-05
1053.0 1.99648262146e-05 1.02955781825e-05
1054.0 1.96172700654e-05 1.01166987733e-05
1055.0 1.9204692e-05 9.90434e-06
1056.0 1.87368619521e-05 9.66352481852e-06
1057.0 1.82330099766e-05 9.40415336407e-06
1058.0 1.77147311587e-05 9.13734506663e-06
1059.0 1.72036205836e-05 8.87421935619e-06
1060.0 1.67212733364e-05 8.62589566275e-06
1061.0 1.62892845022e-05 8.40349341628e-06
1062.0 1.59292491664e-05 8.21813204679e-06
1063.0 1.56627624139e-05 8.08093098425e-06
1064.0 1.55114193301e-05 8.00300965866e-06
1065.0 1.5496815e-05 7.9954875e-06
1066.0 1.5631220837e-05 8.06468259977e-06
1067.0 1.58896135667e-05 8.1977076955e-06
1068.0 1.62376462429e-05 8.37687418623e-06
1069.0 1.66409719196e-05 8.58449347098e-06
1070.0 1.70652436504e-05 8.80287694879e-06
1071.0 1.74761144891e-05 9.0143360187e-06
1072.0 1.78392374897e-05 9.20118207974e-06
1073.0 1.81202657058e-05 9.34572653095e-06
1074.0 1.82848521913e-05 9.43028077136e-06
1075.0 1.829865e-05 9.4371562e-06
1076.0 1.8139649167e-05 9.35501939349e-06
1077.0 1.78351876526e-05 9.19795763872e-06
1078.0 1.74249403985e-05 8.98641340017e-06
1079.0 1.69485823461e-05 8.7408291423e-06
1080.0 1.64457884372e-05 8.4816473296e-06
1081.0 1.59562336133e-05 8.22931042653e-06
1082.0 1.5519592816e-05 8.00426089756e-06
1083.0 1.5175540987e-05 7.82694120716e-06
1084.0 1.49637530678e-05 7.71779381982e-06
1085.0 1.4923904e-05 7.6972612e-06
1086.0 1.5082425919e-05 7.77896168277e-06
1087.0 1.54127797348e-05 7.94921708561e-06
1088.0 1.58751835512e-05 8.1875250966e-06
1089.0 1.64298554719e-05 8.47338340381e-06
1090.0 1.70370136009e-05 8.78628969532e-06
1091.0 1.76568760417e-05 9.1057416592e-06
1092.0 1.82496608983e-05 9.41123698353e-06
1093.0 1.87755862743e-05 9.68227335639e-06
1094.0 1.91948702736e-05 9.89834846586e-06
1095.0 1.9467731e-05 1.003896e-05
1096.0 1.95689682038e-05 1.00911201819e-05
1097.0 1.95317082221e-05 1.00718993747e-05
1098.0 1.94036590385e-05 1.00058824766e-05
1099.0 1.92325286365e-05 9.91765438562e-06
1100.0 1.9066025e-05 9.8318e-06
1101.0 1.89424916267e-05 9.76807974756e-06
1102.0 1.88628140711e-05 9.72695617497e-06
1103.0 1.88185134023e-05 9.7040673586e-06
1104.0 1.8801110689e-05 9.69505137482e-06
1105.0 1.8802127e-05 9.6955463e-06
1106.0 1.88133692926e-05 9.70133572316e-06
1107.0 1.88277880777e-05 9.70878528394e-06
1108.0 1.88386197545e-05 9.71440613464e-06
1109.0 1.88391007223e-05 9.71470942755e-06
1110.0 1.88224673805e-05 9.70620631497e-06
1111.0 1.87819561281e-05 9.68540794919e-06
1112.0 1.87108033647e-05 9.64882548251e-06
1113.0 1.86022454893e-05 9.59297006722e-06
1114.0 1.84495189013e-05 9.51435285562e-06
1115.0 1.824586e-05 9.409485e-06
1116.0 1.7988995277e-05 9.27719127183e-06
1117.0 1.76946115937e-05 9.12555091927e-06
1118.0 1.73828859038e-05 8.96495680964e-06
1119.0 1.70739951609e-05 8.80580181027e-06
1120.0 1.67881163188e-05 8.65847878849e-06
1121.0 1.65454263312e-05 8.53338061164e-06
1122.0 1.63661021518e-05 8.44090014703e-06
1123.0 1.62703207343e-05 8.39143026201e-06
1124.0 1.62782590325e-05 8.39536382389e-06
1125.0 1.6410094e-05 8.4630937e-06
1126.0 1.66778438942e-05 8.60081168312e-06
1127.0 1.70608921874e-05 8.7979052678e-06
1128.0 1.75304636554e-05 9.03956087402e-06
1129.0 1.80577830741e-05 9.31096492177e-06
1130.0 1.86140752194e-05 9.59730383105e-06
1131.0 1.91705648671e-05 9.88376402185e-06
1132.0 1.96984767931e-05 1.01555319142e-05
1133.0 2.01690357734e-05 1.0397793928e-05
1134.0 2.05534665837e-05 1.05957364832e-05
1135.0 2.0822994e-05 1.0734546e-05
1136.0 2.095721964e-05 1.0803720418e-05
1137.0 2.09692524886e-05 1.08100037559e-05
1138.0 2.08805783725e-05 1.07644515524e-05
1139.0 2.07126831187e-05 1.06781193458e-05
1140.0 2.04870525538e-05 1.05620626748e-05
1141.0 2.02251725045e-05 1.04273370778e-05
1142.0 1.99485287978e-05 1.02849980933e-05
1143.0 1.96786072602e-05 1.01461012598e-05
1144.0 1.94368937187e-05 1.00217021159e-05
1145.0 1.9244874e-05 9.9228562e-06
1146.0 1.91196112849e-05 9.85834393664e-06
1147.0 1.90604781703e-05 9.82784529402e-06
1148.0 1.90624246074e-05 9.82876512631e-06
1149.0 1.91204005472e-05 9.85850828767e-06
1150.0 1.92293559406e-05 9.91447963228e-06
1151.0 1.93842407388e-05 9.9940840143e-06
1152.0 1.95800048929e-05 1.00947262879e-05
1153.0 1.98115983537e-05 1.02138113073e-05
1154.0 2.00739710724e-05 1.03487439266e-05
1155.0 2.0362073e-05 1.0496929e-05
1156.0 2.06682256396e-05 1.0654417015e-05
1157.0 2.09742367021e-05 1.08118409928e-05
1158.0 2.12592854508e-05 1.09584795876e-05
1159.0 2.15025511487e-05 1.10836114539e-05
1160.0 2.16832130587e-05 1.11765152461e-05
1161.0 2.17804504441e-05 1.12264696186e-05
1162.0 2.17734425678e-05 1.12227532259e-05
1163.0 2.1641368693e-05 1.11546447222e-05
1164.0 2.13634080827e-05 1.10114227621e-05
1165.0 2.091874e-05 1.0782366e-05
1166.0 2.02982430719e-05 1.04627771833e-05
1167.0 1.95395933811e-05 1.00720554317e-05
1168.0 1.86921663743e-05 9.63562395805e-06
1169.0 1.78053374982e-05 9.17890597516e-06
1170.0 1.69284821995e-05 8.72732469581e-06
1171.0 1.61109759248e-05 8.30630333279e-06
1172.0 1.54021941208e-05 7.9412650989e-06
1173.0 1.48515122342e-05 7.65763320695e-06
1174.0 1.45083057117e-05 7.48083086971e-06
1175.0 1.442195e-05 7.4362813e-06
1176.0 1.46237919239e-05 7.54012604097e-06
1177.0 1.50730638215e-05 7.77137995727e-06
1178.0 1.5710969409e-05 8.0997762439e-06
1179.0 1.64787124025e-05 8.49504809586e-06
1180.0 1.73174965184e-05 8.92692870816e-06
1181.0 1.81685254727e-05 9.36515127581e-06
1182.0 1.89730029819e-05 9.77944899382e-06
1183.0 1.9672132762e-05 1.01395550572e-05
1184.0 2.02071185293e-05 1.04152026609e-05
1185.0 2.0519164e-05 1.0576125e-05
1186.0 2.05660393704e-05 1.06005812114e-05
1187.0 2.03717807568e-05 1.05009342e-05
1188.0 1.99769907558e-05 1.02980728126e-05
1189.0 1.94222719637e-05 1.00128858958e-05
1190.0 1.87482269771e-05 9.66626229654e-06
1191.0 1.79954583922e-05 9.27909086156e-06
1192.0 1.72045688057e-05 8.87226043763e-06
1193.0 1.64161608138e-05 8.46665987155e-06
1194.0 1.56708370131e-05 8.08317801007e-06
1195.0 1.50092e-05 7.7427037e-06
1196.0 1.44611347099e-05 7.46061574764e-06
1197.0 1.40136554344e-05 7.23025279746e-06
1198.0 1.36430588039e-05 7.03944345346e-06
1199.0 1.33256414489e-05 6.87601631964e-06
1200.0 1.30377e-05 6.7278e-06
1201.0 1.27575282043e-05 6.58363962451e-06
1202.0 1.24714082758e-05 6.43644642699e-06
1203.0 1.21676195451e-05 6.28014816721e-06
1204.0 1.1834441343e-05 6.10867260495e-06
1205.0 1.1460153e-05 5.9159475e-06
1206.0 1.1038625036e-05 5.69878992588e-06
1207.0 1.05860927273e-05 5.46557421109e-06
1208.0 1.01243825394e-05 5.22756399791e-06
1209.0 9.67532093754e-06 4.99602292858e-06
1210.0 9.2607343873e-06 4.78221464536e-06
1211.0 8.90244935408e-06 4.59740279052e-06
1212.0 8.6222923033e-06 4.4528510063e-06
1213.0 8.44208970041e-06 4.35982293497e-06
1214.0 8.38366801083e-06 4.32958221879e-06
1215.0 8.4688537e-06 4.3733925e-06
1216.0 8.71263065753e-06 4.49898531941e-06
1217.0 9.10261246977e-06 4.69996381194e-06
1218.0 9.61957014723e-06 4.96639901105e-06
1219.0 1.02442747005e-05 5.2883619502e-06
