0 296 307
1 313 307
2 302 312
3 310 304
4 303 303
5 306 297
6 303 303
7 336 287
8 304 300
9 310 314
10 313 301
11 298 301
12 314 305
13 293 303
14 301 311
15 310 303
16 299 299
17 315 301
18 302 298
19 296 297
20 310 300
21 298 300
22 299 297
23 301 299
24 303 298
25 303 300
26 300 303
27 298 302
28 311 299
29 301 303
30 301 303
31 304 302
32 302 303
33 300 297
34 303 300
35 302 298
36 302 299
37 302 298
38 299 297
39 303 302
40 305 295
41 294 300
42 300 299
43 301 299
44 322 292
45 294 296
46 304 297
47 302 299
48 299 298
49 303 301
50 301 291
51 299 296
52 302 306
53 301 299
54 302 295
55 302 318
56 306 292
57 301 295
58 311 299
59 301 298
60 303 295
61 301 299
62 307 292
63 304 302
64 294 292
65 305 294
66 297 302
67 301 300
68 300 298
69 310 286
70 302 300
71 300 298
72 299 302
73 299 300
74 301 300
75 302 300
76 300 305
77 303 302
78 300 300
79 303 296
80 312 292
81 308 302
82 300 298
83 298 301
84 305 301
85 290 294
86 303 301
87 299 297
88 292 303
89 302 299
90 300 307
91 301 315
92 304 298
93 302 300
94 290 302
95 299 299
96 301 300
97 301 298
98 305 296
99 301 299
100 304 301
101 296 307
102 313 307
103 302 312
104 310 304
105 303 303
106 306 297
107 303 303
108 336 287
109 304 300
110 310 314
111 313 301
112 298 301
113 314 305
114 293 303
115 301 311
116 310 303
117 299 299
118 315 301
119 302 298
120 296 297
121 310 300
122 298 300
123 299 297
124 301 299
125 303 298
126 303 300
127 300 303
128 298 302
129 311 299
130 301 303
131 301 303
132 304 302
133 302 303
134 300 297
135 303 300
136 302 298
137 302 299
138 302 298
139 299 297
140 303 302
141 305 295
142 294 300
143 300 299
144 301 299
145 322 292
146 294 296
147 304 297
148 302 299
149 299 298
150 303 301
151 301 291
152 299 296
153 302 306
154 301 299
155 302 295
156 302 318
157 306 292
158 301 295
159 311 299
160 301 298
161 303 295
162 301 299
163 307 292
164 304 302
165 294 292
166 305 294
167 297 302
168 301 300
169 300 298
170 310 286
171 302 300
172 300 298
173 299 302
174 299 300
175 301 300
176 302 300
177 300 305
178 303 302
179 300 300
180 303 296
181 312 292
182 308 302
183 300 298
184 298 301
185 305 301
186 290 294
187 303 301
188 299 297
189 292 303
190 302 299
191 300 307
192 301 315
193 304 298
194 302 300
195 290 302
196 299 299
197 301 300
198 301 298
199 305 296
200 301 299
201 304 301
202 303 301
203 303 300
204 301 302
205 303 297
206 297 300
207 301 300
208 302 300
209 301 305
210 302 300
211 302 301
212 294 303
213 300 300
214 301 300
215 305 302
216 307 299
217 300 298
218 302 301
219 302 299
220 303 300
221 306 301
222 302 301
223 302 300
224 302 300
225 302 301
226 301 299
227 303 305
228 304 299
229 301 300
230 303 298
231 303 302
232 313 291
233 302 299
234 301 300
235 299 301
236 302 297
237 303 298
238 301 298
239 300 299
240 299 300
241 303 299
242 295 303
243 302 303
244 303 300
245 296 299
246 295 300
247 301 300
248 298 305
249 297 296
250 298 300
251 300 297
252 303 301
253 302 300
254 304 295
255 306 299
256 302 302
257 305 296
258 301 298
259 301 301
260 302 302
261 301 299
262 303 298
263 300 300
264 301 299
265 300 301
266 301 301
267 303 301
268 304 300
269 301 295
270 303 300
271 301 301
272 309 303
273 300 300
274 302 299
275 303 299
276 307 303
277 298 305
278 291 293
279 301 302
280 301 299
281 302 300
282 297 296
283 303 299
284 302 297
285 305 311
286 305 302
287 301 296
288 301 301
289 301 299
290 305 304
291 299 298
292 301 299
293 301 300
294 302 300
295 303 302
296 299 299
297 301 299
298 305 296
299 297 305
300 299 299
301 301 297
